index,url,valid,domain,title,description,image,published,archive,content,quote,language,term,topic,feed,country
https://www.theguardian.com/world/2023/jun/15/cyclone-biparjoy-more-than-100000-evacuated-in-india-and-pakistan-as-storm-nears,https://www.theguardian.com/world/2023/jun/15/cyclone-biparjoy-more-than-100000-evacuated-in-india-and-pakistan-as-storm-nears,0,www.theguardian.com,"Cyclone Biparjoy: more than 100,000 evacuated in India and Pakistan as storm nears","Cyclone Biparjoy, which means ‘disaster’ in Bengali, is expected to make landfall on Thursday eveningMore than 100,000 people have been evacuated in India and Pakistan ahead of the expected landfall on Thursday of a “very severe cyclonic storm”.Biparjoy, a cy…",https://i.guim.co.uk/img/media/3bf8e5f8b65ff5c95f4e2e964439208e10b56e99/0_444_8640_5184/master/8640.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=a10adb09e8ac042ef03bdf3ebfd62ee0,2023-06-15T01:44:13Z,https://web.archive.org/web/20230615015758/https://www.theguardian.com/world/2023/jun/15/cyclone-biparjoy-more-than-100000-evacuated-in-india-and-pakistan-as-storm-nears,"More than 100,000 people have been evacuated in India and Pakistan ahead of the expected landfall on Thursday of a very severe cyclonic storm.
Biparjoy, a cyclone whose name means disaster in Bengal… [+3407 chars]",,en,Storm Pakistan,Storm,reliefWeb,Pakistan
https://www.aol.com/news/enormous-needs-eu-hosts-conference-043257582.html,https://www.aol.com/news/enormous-needs-eu-hosts-conference-043257582.html,0,www.aol.com,'Enormous' needs as EU hosts conference to collect money for Syria,The European Union hosts an international conference on Thursday to collect money for Syria where an earthquake earlier this year aggravated the already dire...,https://s.yimg.com/cv/apiv2/aolfp/metadata/og-image.png,2023-06-15T04:32:57Z,https://web.archive.org/web/20230616022322/https://www.aol.com/news/enormous-needs-eu-hosts-conference-043257582.html,BRUSSELS (Reuters) - The European Union hosts an international conference on Thursday to collect money for Syria where an earthquake earlier this year aggravated the already dire plight of people who… [+2195 chars],,en,Earthquake Syria,Earthquake,reliefWeb,Syria
https://bloody-disgusting.com/video-games/3766065/shadows-of-the-damned-remaster-coming-probably-to-all-current-platforms-trailer/,https://bloody-disgusting.com/video-games/3766065/shadows-of-the-damned-remaster-coming-probably-to-all-current-platforms-trailer/,0,bloody-disgusting.com,‘Shadows of the Damned: Remaster’ Coming “Probably” to All Current Platforms [Trailer],"Grasshopper Manufacture has announced that their remaster of Shadows of the Damned (which was teased last week) will “probably” be coming to all current platforms. The announcement was part of Grasshopper Direct 2023, which has to be seen to be believed. The …",https://i0.wp.com/bloody-disgusting.com/wp-content/uploads/2023/06/shadowsremaster.jpg?resize=830%2C535&ssl=1,2023-06-15T11:52:31Z,https://web.archive.org/web/20230615115307/https://bloody-disgusting.com/video-games/3766065/shadows-of-the-damned-remaster-coming-probably-to-all-current-platforms-trailer/,"Joel and Ellie are headed to Universal Studios Halloween Horror Nights, with an official “The Last of Us” themed haunted attraction announced for this year’s event!
Universal Studios Halloween Horro… [+4255 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://www.eurogamer.net/grasshopper-direct-gave-us-the-briefest-of-peeks-at-suda51s-next-game,https://www.eurogamer.net/grasshopper-direct-gave-us-the-briefest-of-peeks-at-suda51s-next-game,0,www.eurogamer.net,Grasshopper Direct gave us the briefest of peeks at Suda51's next game,"You thought the summer conference season was over? Nope, it's still going - and early this morning included a presentation from No More Heroes developer Grasshopper Manufacturer. 

Aired at 5am UK time, the 11-minute video offers little in the way of actual u…",https://assetsio.reedpopcdn.com/Grasshopper-Direct-2023!-4-16-screenshot.png?width=1200&height=630&fit=crop&enable=upscale&auto=webp,2023-06-15T12:01:08Z,https://web.archive.org/web/20230615120558/https://www.eurogamer.net/grasshopper-direct-gave-us-the-briefest-of-peeks-at-suda51s-next-game,"You thought the summer conference season was over? Nope, it's still going - and early this morning included a presentation from No More Heroes developer Grasshopper Manufacturer. 
Aired at 5am UK ti… [+1223 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://www.pcgamer.com/predictably-bizarre-grasshopper-direct-lampoons-john-wick-offers-no-reveals-ends-on-the-pause-screen-from-the-studios-next-game/,https://www.pcgamer.com/predictably-bizarre-grasshopper-direct-lampoons-john-wick-offers-no-reveals-ends-on-the-pause-screen-from-the-studios-next-game/,0,www.pcgamer.com,"Predictably bizarre Grasshopper Direct lampoons John Wick, offers no reveals, ends on the pause screen from the studio's next game",The Japanese studio celebrated 25 years as only it would.,https://cdn.mos.cms.futurecdn.net/BXAmirXYr5mi7UdHzp7StU-1200-80.jpg,2023-06-15T12:14:40Z,https://web.archive.org/web/20230615124101/https://www.pcgamer.com/predictably-bizarre-grasshopper-direct-lampoons-john-wick-offers-no-reveals-ends-on-the-pause-screen-from-the-studios-next-game/,"The Tokyo-based studio Grasshopper Manufacture is celebrating its 25th anniversary and as part of that has put on its first-ever Grasshopper Direct. As the name suggests, this was somewhat tongue-in-… [+2597 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://www.siliconera.com/grasshopper-direct-2023-celebrated-25-anniversary-teased-new-game/,https://www.siliconera.com/grasshopper-direct-2023-celebrated-25-anniversary-teased-new-game/,0,www.siliconera.com,"Grasshopper Direct 2023 Celebrated 25 Anniversary, Teased New Game","On June 15, 2023, Grasshopper Manufacture released its own Grasshopper Direct 2023, an 11 minutes long video celebrating the company’s 25th anniversary. The video goes over games developed by the company, as well as teasing some of its future projects. Additi…",https://www.siliconera.com/wp-content/uploads/2023/06/grasshopper-manufacture.png,2023-06-15T13:30:54Z,https://web.archive.org/web/20230615160012/https://www.siliconera.com/grasshopper-direct-2023-celebrated-25-anniversary-teased-new-game/,"On June 15, 2023, Grasshopper Manufacture released its own Grasshopper Direct 2023, an 11 minutes long video celebrating the companys 25th anniversary. The video goes over games developed by the comp… [+1438 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://www.crunchyroll.com/anime-news/2023/06/15/grasshopper-manufacture-and-suda51-tease-new-game-in-development,https://www.crunchyroll.com/anime-news/2023/06/15/grasshopper-manufacture-and-suda51-tease-new-game-in-development,0,www.crunchyroll.com,Grasshopper Manufacture and Suda51 Tease New Game in Development,"Shadows of the Damned remaster also said to ""probably"" be on all current platformsFollowing up on the recent reveal of the Shadows of the Damned remaster, developer Grasshopper Manufacture held its own short streaming presentation in Grasshopper Direct 2023. …",https://img1.ak.crunchyroll.com/i/spire4/2b1cfd2eaddcd74d987056257a88ce6b1686838151_main.jpg,2023-06-15T14:11:23Z,,"Following up on the recent reveal of the Shadows of the Damned remaster, developer Grasshopper Manufacture held its own short streaming presentation in Grasshopper Direct 2023. The 11-minute video se… [+1298 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://www.independent.co.uk/asia/south-asia/cyclone-biparjoy-india-pakistan-storm-floods-b2358295.html,https://www.independent.co.uk/asia/south-asia/cyclone-biparjoy-india-pakistan-storm-floods-b2358295.html,0,www.independent.co.uk,Cyclone Biparjoy makes landfall at 86mph as India and Pakistan brace for floods,"180,000 evacuated from Arabian Sea coast as storm surge looms",https://static.independent.co.uk/2023/06/15/16/newFile.jpg?quality=75&width=1200&auto=webp,2023-06-15T15:08:21Z,https://web.archive.org/web/20230616040721/https://www.independent.co.uk/asia/south-asia/cyclone-biparjoy-india-pakistan-storm-floods-b2358295.html,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails
Sign up to our free breaking news emails
Cyclone Biparjoy made landfall on Thursday as wester… [+2740 chars]",,en,,,,
https://www.androidpolice.com/google-kills-grasshopper/,https://www.androidpolice.com/google-kills-grasshopper/,0,www.androidpolice.com,Google's latest service to be killed off has reached EOL,It's the end of the road for the Grasshopper coding app,https://static1.anpoimages.com/wordpress/wp-content/uploads/2023/06/google-grasshopper.jpg,2023-06-15T20:45:16Z,https://web.archive.org/web/20230615214757/https://www.androidpolice.com/google-kills-grasshopper/,"Google giveth, and Google taketh away. Sometimes, though, it feels like we get a whole lot more of the ""taketh"" than the alternative, and you never have to wait too long to hear about the next produc… [+1548 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://news.yahoo.com/students-meet-under-trees-schools-020716860.html,https://news.yahoo.com/students-meet-under-trees-schools-020716860.html,0,news.yahoo.com,Students meet under trees as schools shelter villagers displaced by Philippine volcano,"Nearly 20,000 people have fled from an erupting Philippine volcano and taken shelter in schools, disrupting education for thousands of students, many of whom...",https://s.yimg.com/ny/api/res/1.2/MJ.dvFrA3FI87kp2f0JxLQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/91f4d40c58f0fee05095ba86d84a9538,2023-06-16T02:07:16Z,https://web.archive.org/web/20230616072639/https://news.yahoo.com/students-meet-under-trees-schools-020716860.html,"MALILIPOT, Philippines (AP) Nearly 20,000 people have fled from an erupting Philippine volcano and taken shelter in schools, disrupting education for thousands of students, many of whom are having cl… [+4262 chars]",,en,volcano,Volcano,randomTerm,
https://www.cnn.com/2023/06/15/asia/india-pakistan-cyclone-biparjoy-landfall-updates-intl-hnk/index.html,https://www.cnn.com/2023/06/15/asia/india-pakistan-cyclone-biparjoy-landfall-updates-intl-hnk/index.html,0,www.cnn.com,"Cyclone Biparjoy makes landfall, bringing heavy rainfall to India and Pakistan","Tropical Cyclone Biparjoy has made landfall in India's western Gujarat state, close to the Pakistan border, unleashing powerful gusts of wind that ripped up trees and toppled electricity poles.","https://media.cnn.com/api/v1/images/stellar/prod/230613235112-03-india-and-pakistan-brace-for-cyclone-biparjoy-intl-hnk.jpg?c=16x9&q=w_800,c_fill",2023-06-16T02:38:46Z,http://wayback.archive-it.org/all/20230616053151/https://www.cnn.com/2023/06/15/asia/india-pakistan-cyclone-biparjoy-landfall-updates-intl-hnk/index.html,"Islamabad and New DelhiCNN
  — 
Tropical Cyclone Biparjoy has made landfall in Indias western Gujarat state, close to the Pakistan border, unleashing powerful gusts of wind that ripped up trees and… [+2978 chars]",,en,,,,
https://cleantechnica.com/2023/06/15/flooding-issue-in-nyc-rooftop-gardens-for-bus-stops-to-the-rescue/,https://cleantechnica.com/2023/06/15/flooding-issue-in-nyc-rooftop-gardens-for-bus-stops-to-the-rescue/,0,cleantechnica.com,Flooding Issue in NYC? Rooftop Gardens for Bus Stops to the Rescue!,"New York City has a lot of concrete, and it’s not located in the desert. As a result, it’s got a problem with flooding, and the problem is only growing. One obvious solution to this problem is to get more soil and greenery in the Big Apple. But where? This is…",http://cleantechnica.com/files/2023/06/Bus-Stop-Shelter-Green-Roof-in-NYC-DALL·E-3.png,2023-06-16T03:59:04Z,https://web.archive.org/web/20230616082359/https://cleantechnica.com/2023/06/15/flooding-issue-in-nyc-rooftop-gardens-for-bus-stops-to-the-rescue/,"New York City has a lot of concrete, and it’s not located in the desert. As a result, it’s got a problem with flooding, and the problem is only growing. One obvious solution to this problem is to get… [+3493 chars]",,en,,,,
https://www.theatlantic.com/photo/2023/06/photos-of-the-week-tomato-fight-kazoo-ensemble-office-moose/674427/?utm_source=feed,https://www.theatlantic.com/photo/2023/06/photos-of-the-week-tomato-fight-kazoo-ensemble-office-moose/674427/?utm_source=feed,0,www.theatlantic.com,"Photos of the Week: Tomato Fight, Kazoo Ensemble, Office Moose","Flooding in Ukraine's war zone, wildfires in Quebec, a surfing competition in the Canary Islands, a Pride parade in Brazil, a yachting regatta in England, and much more",,2023-06-16T04:30:00Z,https://web.archive.org/web/20230617025936/https://www.theatlantic.com/photo/2023/06/photos-of-the-week-tomato-fight-kazoo-ensemble-office-moose/674427/?utm_source=feed,"Adrian Dennis / AFP / Getty
 
 

 
 
 
 

Flooding in Ukraine's war zone, an art festival in Switzerland, wildfires in Quebec, a surfing competition in the Canary Islands, a Pride parade in Brazil, … [+71 chars]",,en,,,,
https://phys.org/news/2023-06-storms-ai.html,https://phys.org/news/2023-06-storms-ai.html,0,phys.org,Dust in the wind: Forecasting storms with AI,"Dust storms are not only a nuisance for anyone trying to keep their house spick and span, they also pose a very real health hazard and are a major ecological concern. Respiratory problems caused by breathing in dust and other airborne particles are one of the…",https://scx2.b-cdn.net/gfx/news/hires/2023/dust-in-the-wind-forec.jpg,2023-06-16T14:34:04Z,https://web.archive.org/web/20230616183700/http://phys.org/news/2023-06-storms-ai.html,"Dust storms are not only a nuisance for anyone trying to keep their house spick and span, they also pose a very real health hazard and are a major ecological concern. Respiratory problems caused by b… [+5623 chars]",,en,dust storm,Storm,randomTerm,
https://www.bbc.co.uk/news/uk-scotland-south-scotland-65904863,https://www.bbc.co.uk/news/uk-scotland-south-scotland-65904863,0,www.bbc.co.uk,The Selkirk man leading earthquake relief work in Turkey,"Erlend Linklater from Selkirk says he sees ""light at the end of the tunnel"" after slow progress.",https://ichef.bbci.co.uk/news/1024/branded_news/17AE6/production/_130089969_erlendtalkingtorecipientofukaidtentontheoutskirtsofantakyahatay.jpg,2023-06-16T21:46:12Z,https://web.archive.org/web/20230617094941/https://www.bbc.co.uk/news/uk-scotland-south-scotland-65904863,"The Scot leading the UK's humanitarian effort in devastated southern Turkey believes, after four months, the crisis is finally starting to ease.
Selkirk's Erlend Linklater oversaw the deployment of … [+3304 chars]",,en,,,,
https://www.bbc.co.uk/news/world-asia-65915686,https://www.bbc.co.uk/news/world-asia-65915686,0,www.bbc.co.uk,Mayon: The people constantly fleeing a Philippine volcano,Filipinos tell the BBC what it's like being routinely displaced for weeks or months on end.,https://ichef.bbci.co.uk/news/1024/branded_news/67D4/production/_130108562_mayonnight1.jpg,2023-06-16T22:02:04Z,https://web.archive.org/web/20230616221159/https://www.bbc.co.uk/news/world-asia-65915686,Monet Oxales arranges packs of crisps and sweet bread for sale as the smell of raw fish wafts from a maze of tents. It's an hour before noon and the familiar lunchtime rush is playing out in a shelte… [+6844 chars],,en,volcano,Volcano,randomTerm,
https://photorumors.com/2023/06/16/the-chinese-tourist-28mm-f-5-6-is-now-available-also-for-fujifilm-g-mount-gfx/,https://photorumors.com/2023/06/16/the-chinese-tourist-28mm-f-5-6-is-now-available-also-for-fujifilm-g-mount-gfx/,0,photorumors.com,The Chinese Tourist 28mm f/5.6 is now available also for Fujifilm G-mount (GFX),The Chinese Tourist 28mm f/5.6 lens for Leica M-mount is now available also for Fujifilm G-mount (GFX). The lens can be purchased on eBay. Here are the details: Corresponding mount Fujifilm G Focal length 28mm (equivalent to 22mm in 35mm format) focus MF (man…,https://photorumors.com/wp-content/uploads/2023/06/Chinese-Tourist-28mm-f5.6-lens-for-Fujifilm-G-mount-GFX-cameras-5.jpg,2023-06-17T00:21:36Z,https://web.archive.org/web/20230618115014/https://photorumors.com/2023/06/16/the-chinese-tourist-28mm-f-5-6-is-now-available-also-for-fujifilm-g-mount-gfx/,"FCC disclosure statement: this post may contain affiliate links or promotions that do not cost readers anything but help keep this website alive. As an Amazon Associate, I earn from qualifying purcha… [+28 chars]",,en,,,,
https://news.slashdot.org/story/23/06/17/0240254/north-americas-weather-turns-weird-wild-and-extreme-heres-why,https://news.slashdot.org/story/23/06/17/0240254/north-americas-weather-turns-weird-wild-and-extreme-heres-why,0,news.slashdot.org,"North America's Weather Turns Weird, Wild, and Extreme. Here's Why","An anonymous reader shared this report from the Washington Post:
An outbreak of severe storms, including deadly tornadoes, hail bigger than DVDs and life-threatening flooding, has ravaged the South, coming amid a month of wild weather across North America. Te…",https://a.fsdn.com/sd/topics/earth_64.png,2023-06-17T16:34:00Z,https://web.archive.org/web/20230617181230/https://news.slashdot.org/story/23/06/17/0240254/north-americas-weather-turns-weird-wild-and-extreme-heres-why,"An anonymous reader shared this report from the Washington Post:
An outbreak of severe storms, including deadly tornadoes, hail bigger than DVDs and life-threatening flooding, has ravaged the South,… [+1732 chars]",,en,severe weather,Thunderstorm,randomTerm,
https://www.lesswrong.com/posts/B3ThCLosQfJRjqCXy/a-few-more-ants-and-grasshoppers,https://www.lesswrong.com/posts/B3ThCLosQfJRjqCXy/a-few-more-ants-and-grasshoppers,0,www.lesswrong.com,A few more ants and grasshoppers,"Published on June 17, 2023 11:38 PM GMTLiterary status: lacking in grace, hopefully compensated by its information density. Inspired by Richard Ngo’s thought-provoking post.Disclaimer: Though I cite ecological economics and degrowth literature, I don’t have s…",https://res.cloudinary.com/lesswrong-2-0/image/upload/v1654295382/new_mississippi_river_fjdmww.jpg,2023-06-17T23:38:21Z,https://web.archive.org/web/20230618081436/https://www.lesswrong.com/posts/B3ThCLosQfJRjqCXy/a-few-more-ants-and-grasshoppers,"Literary status: lacking in grace, hopefully compensated by its information density. Inspired by Richard Ngos thought-provoking post.
Disclaimer: Though I cite ecological economics and degrowth lite… [+7761 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://punchng.com/floods-wreak-havoc-as-residents-ignore-warnings-to-leave-affected-areas/,https://punchng.com/floods-wreak-havoc-as-residents-ignore-warnings-to-leave-affected-areas/,0,punchng.com,Floods wreak havoc as residents ignore warnings to leave affected areas,JANET OGUNDEPO reports that the predicted heavy rainfall and flooding have begun with many Nigerians already facing hardship The downpour has started with the accompanying destruction and death. The torrential rainfall of last week appeared to be a prelude to…,https://cdn.punchng.com/wp-content/uploads/2023/06/17201614/FLOODED-AREA.jpg,2023-06-18T03:53:36Z,https://web.archive.org/web/20230618082901/https://punchng.com/floods-wreak-havoc-as-residents-ignore-warnings-to-leave-affected-areas/,"JANET OGUNDEPO reports that the predicted heavy rainfall and flooding have begun with many Nigerians already facing hardship
The downpour has started with the accompanying destruction and death. The… [+21594 chars]",,en,,,,
https://www.americanthinker.com/blog/2023/06/ready_for_the_plague_of_crickets.html,https://www.americanthinker.com/blog/2023/06/ready_for_the_plague_of_crickets.html,0,www.americanthinker.com,Ready for the plague of crickets?,"It just seems kind of emblematic of the Biden era with its inflation, defeat, wokesterism, and crime -- and now a plague of grasshoppers.

That's what we have in Nevada, which is getting the full brunt of a Mormon cricket nightma...",https://www.americanthinker.com/images/bucket/2023-06/246897.jpg,2023-06-18T05:00:00Z,https://web.archive.org/web/20230623140737/https://www.americanthinker.com/blog/2023/06/ready_for_the_plague_of_crickets.html,"It just seems kind of emblematic of the Biden era with its inflation, defeat, wokesterism, and crime -- and now a plague of grasshoppers.
That's what we have in Nevada, which is getting the full bru… [+5267 chars]",,en,grasshopper,Insect Infestation,randomTerm,
https://biztoc.com/x/259dc1ab34aa00c3,https://biztoc.com/x/259dc1ab34aa00c3,0,biztoc.com,World’s No. 2 Gold Miner Is Trying to Get Bigger in Copper,"For a company with “gold” in its name, Barrick Gold Corp. has become noticeably fixated on copper. • None Florida Is Losing Its Affordability Edge After Drawing a Flood of New Arrivals • None Ermotti Suggests ‘Massive Downsizing’ Might Come to Credit Suisse’s…",https://c.biztoc.com/p/259dc1ab34aa00c3/s.webp,2023-06-18T15:30:04Z,,"For a company with gold in its name, Barrick Gold Corp. has become noticeably fixated on copper.None Florida Is Losing Its Affordability Edge After Drawing a Flood of New ArrivalsNone Ermotti Suggest… [+292 chars]",,en,,,,
https://www.independent.co.uk/climate-change/news/earthquake-mexico-cabo-tsunami-warning-b2359872.html,https://www.independent.co.uk/climate-change/news/earthquake-mexico-cabo-tsunami-warning-b2359872.html,0,www.independent.co.uk,6.3 earthquake strikes off coast of Mexico near Cabo San Lucas,Earthquake struck at depth of roughly 10 km,https://static.independent.co.uk/2023/05/11/12/iStock-1361810864.jpg?quality=75&width=1200&auto=webp,2023-06-18T21:43:10Z,https://web.archive.org/web/20230618220838/https://www.independent.co.uk/climate-change/news/earthquake-mexico-cabo-tsunami-warning-b2359872.html,"Sign up to the Independent Climate email for the latest advice on saving the planet
Get our free Climate email
A powerful 6.3 magnitude earthquake struck off the coast of Mexico on Sunday afternoon… [+960 chars]",,en,,,,
https://dailycaller.com/2023/06/18/6-4-magnitude-earthquake-strikes-off-mexico-coast/,https://dailycaller.com/2023/06/18/6-4-magnitude-earthquake-strikes-off-mexico-coast/,0,dailycaller.com,6.4 Magnitude Earthquake Strikes Off The Coast Of Mexico,"A strong 6.4 earthquake struck Sunday off the coast of Mexico, according to the U.S. Geological Survey (USGS).",https://cdn01.dailycaller.com/wp-content/uploads/2023/06/Screenshot-2023-06-18-193815-e1687137179537.jpg,2023-06-19T01:41:01Z,https://web.archive.org/web/20230619060314/https://dailycaller.com/2023/06/18/6-4-magnitude-earthquake-strikes-off-mexico-coast/,"A strong earthquake struck Sunday off the coast of Mexico, according to the U.S. Geological Survey (USGS).
The earthquake, detected with a magnitude of 6.4, struck at 4:30 p.m. EST (UTC-04:00), withâ€¦ [+2081 chars]",,en,,,,
https://www.prnewswire.com/news-releases/mobile-value-added-services-vas-market-size-is-set-to-grow-by-usd-723-25-billion-from-2022-2027-the-rapid-increase-in-smartphone-penetration-boosts-the-market--technavio-301853196.html,https://www.prnewswire.com/news-releases/mobile-value-added-services-vas-market-size-is-set-to-grow-by-usd-723-25-billion-from-2022-2027-the-rapid-increase-in-smartphone-penetration-boosts-the-market--technavio-301853196.html,0,www.prnewswire.com,Mobile Value-added Services (VAS) Market size is set to grow by USD 723.25 billion from 2022-2027; The rapid increase in smartphone penetration boosts the market- Technavio,"NEW YORK, June 19, 2023 /PRNewswire/ -- The global mobile value-added services (VAS) market size is estimated to grow by USD 723.25 billion from 2022 to 2027, according to Technavio. The market is estimated to grow at a CAGR of 15.76%. The growth momentum wil…",https://mma.prnewswire.com/media/2104057/Technavio_Global_Mobile_Value.jpg?p=facebook,2023-06-19T05:15:00Z,https://web.archive.org/web/20230619075952/https://www.prnewswire.com/news-releases/mobile-value-added-services-vas-market-size-is-set-to-grow-by-usd-723-25-billion-from-2022-2027-the-rapid-increase-in-smartphone-penetration-boosts-the-market--technavio-301853196.html,"NEW YORK, June 19, 2023 /PRNewswire/ -- The global mobile value-added services (VAS) market size is estimated to grow by USD 723.25 billion from 2022 to 2027, according to Technavio. The market is es… [+28739 chars]",,en,,,,
https://news.yahoo.com/tropical-storm-bret-forms-atlantic-205828389.html,https://news.yahoo.com/tropical-storm-bret-forms-atlantic-205828389.html,0,news.yahoo.com,"Tropical Storm Bret forms in Atlantic, with possible hurricane threat to Caribbean islands","Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the eastern Caribbean by...",https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,2023-06-19T20:58:28Z,https://web.archive.org/web/20230621165228/https://news.yahoo.com/tropical-storm-bret-forms-atlantic-205828389.html,"SAN JUAN, Puerto Rico (AP) Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the eastern Caribbean by Thursday and the Do… [+1685 chars]",,en,,,,
https://www.thestar.com/news/world/americas/2023/06/19/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands.html,https://www.thestar.com/news/world/americas/2023/06/19/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands.html,0,www.thestar.com,"Tropical Storm Bret forms in Atlantic, with possible hurricane threat to Caribbean islands","SAN JUAN, Puerto Rico (AP) — Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane thr...",https://www.thestar.com/assets/img/thestar-ribbon.png,2023-06-19T20:59:51Z,https://web.archive.org/web/20230621155521/https://www.thestar.com/news/world/americas/2023/06/19/tropical-storm-bret-forms-in-atlantic-with-possible-hurricane-threat-to-caribbean-islands.html,"SAN JUAN, Puerto Rico (AP) Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the eastern Caribbean by Thursday and the Do… [+2017 chars]",,en,,,,
https://news.yahoo.com/fox-weather-hurricane-specialist-gives-211642672.html,https://news.yahoo.com/fox-weather-hurricane-specialist-gives-211642672.html,0,news.yahoo.com,FOX Weather Hurricane Specialist gives update on Tropical Storm Bret,FOX Weather's Hurricane Specialist Bryan Norcross gives a detailed forecast for Tropical Storm Bret. Norcoss says that Bret is expected to strengthen into a ...,https://s.yimg.com/ny/api/res/1.2/3LhMDiUWpLus63E1K1TebA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/fox_weather_videos_202/92a350534fb42de60bb0f013551f9cee,2023-06-19T21:16:42Z,https://web.archive.org/web/20230622051225/https://news.yahoo.com/fox-weather-hurricane-specialist-gives-211642672.html,FOX Weather's Hurricane Specialist Bryan Norcross gives a detailed forecast for Tropical Storm Bret. Norcoss says that Bret is expected to strengthen into a hurricane by midweek.,,en,Tropical Storm Bret,Tropical Cyclone,unknown,
https://abcnews.go.com/US/wireStory/tropical-storm-bret-forms-atlantic-hurricane-threat-caribbean-100209552,https://abcnews.go.com/US/wireStory/tropical-storm-bret-forms-atlantic-hurricane-threat-caribbean-100209552,0,abcnews.go.com,"Tropical Storm Bret forms in Atlantic, with possible hurricane threat to Caribbean islands",Tropical Storm Bret has formed in the Atlantic Ocean and could threaten the Caribbean,https://s.abcnews.com/images/US/abc_news_default_2000x2000_update_16x9_992.jpg,2023-06-19T21:17:55Z,https://web.archive.org/web/20230620105615/https://abcnews.go.com/US/wireStory/tropical-storm-bret-forms-atlantic-hurricane-threat-caribbean-100209552,"MIAMI -- Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the Lesser Antilles by Thursday and the Dominican Republic and… [+1150 chars]",,en,,,,
https://www.foxnews.com/us/tropical-depression-becomes-tropical-storm-bret-in-central-atlantic-poses-hurricane-threat-for-caribbean,https://www.foxnews.com/us/tropical-depression-becomes-tropical-storm-bret-in-central-atlantic-poses-hurricane-threat-for-caribbean,0,www.foxnews.com,"Tropical depression becomes Tropical Storm Bret in central Atlantic, poses hurricane threat for Caribbean","Tropical storm Bret emerged from a tropical depression in the central Atlantic, causing a potential hurricane threat for the eastern Caribbean. The National Hurricane Center in Miami reported winds of 40 mph.",https://static.foxnews.com/foxnews.com/content/uploads/2023/06/Screenshot-2023-06-19-174803.png,2023-06-19T22:46:18Z,https://web.archive.org/web/20230620050211/https://www.foxnews.com/us/tropical-depression-becomes-tropical-storm-bret-in-central-atlantic-poses-hurricane-threat-for-caribbean,"On Monday, Tropical Storm Bret developed in the central Atlantic Ocean, raising concerns among forecasters saying that it could potentially become a hurricane, posing a threat to the eastern Caribbea… [+1880 chars]",,en,,,,
https://www.voanews.com/a/tropical-storm-bret-forms-in-atlantic-possible-hurricane-threat-for-caribbean-/7144081.html,https://www.voanews.com/a/tropical-storm-bret-forms-in-atlantic-possible-hurricane-threat-for-caribbean-/7144081.html,0,www.voanews.com,"Tropical Storm Bret Forms in Atlantic, Possible Hurricane Threat for Caribbean","Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the Lesser Antilles by Thursday and the Dominican Republic and Haiti by the weekend.


The National Hurricane Center in Miami said …",https://gdb.voanews.com/01000000-0aff-0242-f5b6-08db7114cf8a_w1200_r1.jpg,2023-06-19T22:59:14Z,https://web.archive.org/web/20230620174253/http://www.voanews.com/a/tropical-storm-bret-forms-in-atlantic-possible-hurricane-threat-for-caribbean-/7144081.html,"Miami  Tropical Storm Bret formed in the central Atlantic Ocean on Monday, with forecasters saying it could pose a hurricane threat to the Lesser Antilles by Thursday and the Dominican Republic and H… [+1143 chars]",,en,,,,
